sub-category	geneID	category
hypertension	5045	cardiovascular
hypertension	5046	cardiovascular
hypertension	5054	cardiovascular
hypertension	5167	cardiovascular
hypertension	5243	cardiovascular
hypertension	5327	cardiovascular
hypertension	5409	cardiovascular
hypertension	5444	cardiovascular
hypertension	5445	cardiovascular
hypertension	5465	cardiovascular
hypertension	5468	cardiovascular
hypertension	5624	cardiovascular
hypertension	5740	cardiovascular
hypertension	5743	cardiovascular
hypertension	5770	cardiovascular
hypertension	5972	cardiovascular
hypertension	5973	cardiovascular
hypertension	5997	cardiovascular
hypertension	6288	cardiovascular
hypertension	6296	cardiovascular
hypertension	6332	cardiovascular
hypertension	6337	cardiovascular
hypertension	6338	cardiovascular
hypertension	6340	cardiovascular
hypertension	6401	cardiovascular
hypertension	6439	cardiovascular
hypertension	6521	cardiovascular
hypertension	6530	cardiovascular
hypertension	6532	cardiovascular
hypertension	6541	cardiovascular
hypertension	6546	cardiovascular
hypertension	6549	cardiovascular
hypertension	6550	cardiovascular
hypertension	6557	cardiovascular
hypertension	6559	cardiovascular
hypertension	6579	cardiovascular
hypertension	6582	cardiovascular
hypertension	6648	cardiovascular
hypertension	6696	cardiovascular
hypertension	6872	cardiovascular
hypertension	7040	cardiovascular
hypertension	7043	cardiovascular
hypertension	7054	cardiovascular
hypertension	7124	cardiovascular
hypertension	7133	cardiovascular
hypertension	7200	cardiovascular
hypertension	7201	cardiovascular
hypertension	7350	cardiovascular
hypertension	7369	cardiovascular
hypertension	7421	cardiovascular
hypertension	7450	cardiovascular
hypertension	7809	cardiovascular
hypertension	7827	cardiovascular
hypertension	8170	cardiovascular
hypertension	8518	cardiovascular
hypertension	8529	cardiovascular
hypertension	8648	cardiovascular
hypertension	8942	cardiovascular
hypertension	9365	cardiovascular
hypertension	9370	cardiovascular
hypertension	9536	cardiovascular
hypertension	9718	cardiovascular
hypertension	10203	cardiovascular
hypertension	10599	cardiovascular
hypertension	10628	cardiovascular
hypertension	10699	cardiovascular
hypertension	10891	cardiovascular
hypertension	10911	cardiovascular
hypertension	11132	cardiovascular
hypertension	23327	cardiovascular
hypertension	25797	cardiovascular
hypertension	29785	cardiovascular
hypertension	51094	cardiovascular
hypertension	55328	cardiovascular
hypertension	56729	cardiovascular
hypertension	57835	cardiovascular
hypertension	59272	cardiovascular
hypertension	65125	cardiovascular
hypertension	65266	cardiovascular
hypertension	114548	cardiovascular
hypertension	348932	cardiovascular
idiopathic-pulmonary-fibrosis	1378	cardiovascular
idiopathic-pulmonary-fibrosis	3569	cardiovascular
idiopathic-pulmonary-fibrosis	4049	cardiovascular
idiopathic-pulmonary-fibrosis	7124	cardiovascular
idiopathic-pulmonary-fibrosis	7133	cardiovascular
inflammatory-polyarthritis.	7124	cardiovascular
intimal-medial-thickness	118	cardiovascular
intimal-medial-thickness	151	cardiovascular
intimal-medial-thickness	183	cardiovascular
intimal-medial-thickness	185	cardiovascular
intimal-medial-thickness	241	cardiovascular
intimal-medial-thickness	338	cardiovascular
intimal-medial-thickness	345	cardiovascular
intimal-medial-thickness	383	cardiovascular
intimal-medial-thickness	875	cardiovascular
intimal-medial-thickness	1071	cardiovascular
intimal-medial-thickness	1524	cardiovascular
intimal-medial-thickness	1585	cardiovascular
intimal-medial-thickness	1636	cardiovascular
intimal-medial-thickness	1760	cardiovascular
intimal-medial-thickness	1822	cardiovascular
intimal-medial-thickness	2147	cardiovascular
intimal-medial-thickness	2153	cardiovascular
intimal-medial-thickness	2155	cardiovascular
intimal-medial-thickness	2244	cardiovascular
intimal-medial-thickness	3569	cardiovascular
intimal-medial-thickness	3674	cardiovascular
intimal-medial-thickness	3690	cardiovascular
intimal-medial-thickness	3949	cardiovascular
intimal-medial-thickness	3990	cardiovascular
intimal-medial-thickness	4023	cardiovascular
intimal-medial-thickness	4049	cardiovascular
intimal-medial-thickness	4056	cardiovascular
intimal-medial-thickness	4314	cardiovascular
intimal-medial-thickness	4524	cardiovascular
intimal-medial-thickness	4846	cardiovascular
intimal-medial-thickness	5054	cardiovascular
intimal-medial-thickness	5444	cardiovascular
intimal-medial-thickness	5445	cardiovascular
intimal-medial-thickness	6310	cardiovascular
intimal-medial-thickness	6347	cardiovascular
intimal-medial-thickness	6401	cardiovascular
intimal-medial-thickness	6696	cardiovascular
intimal-medial-thickness	7097	cardiovascular
intimal-medial-thickness	7099	cardiovascular
intimal-medial-thickness	7132	cardiovascular
intimal-medial-thickness	10891	cardiovascular
ischemic	19	cardiovascular
ischemic	118	cardiovascular
ischemic	177	cardiovascular
ischemic	186	cardiovascular
ischemic	231	cardiovascular
ischemic	241	cardiovascular
ischemic	335	cardiovascular
ischemic	337	cardiovascular
ischemic	338	cardiovascular
ischemic	345	cardiovascular
ischemic	348	cardiovascular
ischemic	846	cardiovascular
ischemic	875	cardiovascular
ischemic	929	cardiovascular
ischemic	1071	cardiovascular
ischemic	1401	cardiovascular
ischemic	1524	cardiovascular
ischemic	1535	cardiovascular
ischemic	1558	cardiovascular
ischemic	1573	cardiovascular
ischemic	1636	cardiovascular
ischemic	2053	cardiovascular
ischemic	2147	cardiovascular
ischemic	2153	cardiovascular
ischemic	2155	cardiovascular
ischemic	2161	cardiovascular
ischemic	2162	cardiovascular
ischemic	2243	cardiovascular
ischemic	2244	cardiovascular
ischemic	2266	cardiovascular
ischemic	2335	cardiovascular
ischemic	2701	cardiovascular
ischemic	2811	cardiovascular
ischemic	2878	cardiovascular
ischemic	3075	cardiovascular
ischemic	3091	cardiovascular
ischemic	3106	cardiovascular
ischemic	3119	cardiovascular
ischemic	3122	cardiovascular
ischemic	3123	cardiovascular
ischemic	3162	cardiovascular
ischemic	3303	cardiovascular
ischemic	3304	cardiovascular
ischemic	3305	cardiovascular
ischemic	3383	cardiovascular
ischemic	3553	cardiovascular
ischemic	3557	cardiovascular
ischemic	3569	cardiovascular
ischemic	3673	cardiovascular
ischemic	3674	cardiovascular
ischemic	3675	cardiovascular
ischemic	3676	cardiovascular
ischemic	3688	cardiovascular
ischemic	3690	cardiovascular
ischemic	3779	cardiovascular
ischemic	3990	cardiovascular
ischemic	4018	cardiovascular
ischemic	4023	cardiovascular
ischemic	4205	cardiovascular
ischemic	4282	cardiovascular
ischemic	4314	cardiovascular
ischemic	4318	cardiovascular
ischemic	4524	cardiovascular
ischemic	4548	cardiovascular
ischemic	4552	cardiovascular
ischemic	4846	cardiovascular
ischemic	4878	cardiovascular
ischemic	4883	cardiovascular
ischemic	4973	cardiovascular
ischemic	5054	cardiovascular
ischemic	5144	cardiovascular
ischemic	5167	cardiovascular
ischemic	5175	cardiovascular
ischemic	5265	cardiovascular
ischemic	5310	cardiovascular
ischemic	5327	cardiovascular
ischemic	5444	cardiovascular
ischemic	5445	cardiovascular
ischemic	5446	cardiovascular
ischemic	5465	cardiovascular
ischemic	5468	cardiovascular
ischemic	5506	cardiovascular
ischemic	5732	cardiovascular
ischemic	5742	cardiovascular
ischemic	5743	cardiovascular
ischemic	5891	cardiovascular
ischemic	6347	cardiovascular
ischemic	6401	cardiovascular
ischemic	6402	cardiovascular
ischemic	6403	cardiovascular
ischemic	6404	cardiovascular
ischemic	6532	cardiovascular
ischemic	6548	cardiovascular
ischemic	6948	cardiovascular
ischemic	7058	cardiovascular
ischemic	7060	cardiovascular
ischemic	7099	cardiovascular
ischemic	7124	cardiovascular
ischemic	7351	cardiovascular
ischemic	7352	cardiovascular
ischemic	7450	cardiovascular
ischemic	7753	cardiovascular
ischemic	8858	cardiovascular
ischemic	9365	cardiovascular
ischemic	9370	cardiovascular
ischemic	10544	cardiovascular
ischemic	11093	cardiovascular
ischemic	11132	cardiovascular
ischemic	57761	cardiovascular
ischemic	64805	cardiovascular
ischemic	79001	cardiovascular
ischemic	116519	cardiovascular
left-ventricular-hypertrophy	112	cardiovascular
left-ventricular-hypertrophy	118	cardiovascular
left-ventricular-hypertrophy	147	cardiovascular
left-ventricular-hypertrophy	148	cardiovascular
left-ventricular-hypertrophy	150	cardiovascular
left-ventricular-hypertrophy	151	cardiovascular
left-ventricular-hypertrophy	152	cardiovascular
left-ventricular-hypertrophy	153	cardiovascular
left-ventricular-hypertrophy	154	cardiovascular
left-ventricular-hypertrophy	183	cardiovascular
left-ventricular-hypertrophy	185	cardiovascular
left-ventricular-hypertrophy	186	cardiovascular
left-ventricular-hypertrophy	270	cardiovascular
left-ventricular-hypertrophy	348	cardiovascular
left-ventricular-hypertrophy	545	cardiovascular
left-ventricular-hypertrophy	624	cardiovascular
left-ventricular-hypertrophy	1215	cardiovascular
left-ventricular-hypertrophy	1231	cardiovascular
left-ventricular-hypertrophy	1234	cardiovascular
left-ventricular-hypertrophy	1374	cardiovascular
left-ventricular-hypertrophy	1375	cardiovascular
left-ventricular-hypertrophy	1376	cardiovascular
left-ventricular-hypertrophy	1577	cardiovascular
left-ventricular-hypertrophy	1579	cardiovascular
left-ventricular-hypertrophy	1585	cardiovascular
left-ventricular-hypertrophy	1636	cardiovascular
left-ventricular-hypertrophy	1906	cardiovascular
left-ventricular-hypertrophy	2099	cardiovascular
left-ventricular-hypertrophy	2100	cardiovascular
left-ventricular-hypertrophy	2693	cardiovascular
left-ventricular-hypertrophy	2717	cardiovascular
left-ventricular-hypertrophy	2784	cardiovascular
left-ventricular-hypertrophy	4023	cardiovascular
left-ventricular-hypertrophy	4312	cardiovascular
left-ventricular-hypertrophy	4313	cardiovascular
left-ventricular-hypertrophy	4314	cardiovascular
left-ventricular-hypertrophy	4318	cardiovascular
left-ventricular-hypertrophy	4524	cardiovascular
left-ventricular-hypertrophy	4607	cardiovascular
left-ventricular-hypertrophy	4625	cardiovascular
left-ventricular-hypertrophy	4634	cardiovascular
left-ventricular-hypertrophy	4846	cardiovascular
left-ventricular-hypertrophy	4878	cardiovascular
left-ventricular-hypertrophy	4879	cardiovascular
left-ventricular-hypertrophy	4881	cardiovascular
left-ventricular-hypertrophy	4982	cardiovascular
left-ventricular-hypertrophy	5444	cardiovascular
left-ventricular-hypertrophy	5445	cardiovascular
left-ventricular-hypertrophy	5465	cardiovascular
left-ventricular-hypertrophy	5468	cardiovascular
left-ventricular-hypertrophy	5534	cardiovascular
left-ventricular-hypertrophy	6332	cardiovascular
left-ventricular-hypertrophy	6574	cardiovascular
left-ventricular-hypertrophy	6584	cardiovascular
left-ventricular-hypertrophy	7040	cardiovascular
left-ventricular-hypertrophy	7054	cardiovascular
left-ventricular-hypertrophy	7137	cardiovascular
left-ventricular-hypertrophy	7139	cardiovascular
left-ventricular-hypertrophy	9370	cardiovascular
left-ventricular-hypertrophy	10891	cardiovascular
left-ventricular-hypertrophy	51340	cardiovascular
left-ventricular-hypertrophy	59272	cardiovascular
lung-disease	154	cardiovascular
lung-disease	659	cardiovascular
lung-disease	909	cardiovascular
lung-disease	910	cardiovascular
lung-disease	911	cardiovascular
lung-disease	912	cardiovascular
lung-disease	913	cardiovascular
lung-disease	929	cardiovascular
lung-disease	1373	cardiovascular
lung-disease	1378	cardiovascular
lung-disease	1401	cardiovascular
lung-disease	1524	cardiovascular
lung-disease	2022	cardiovascular
lung-disease	2147	cardiovascular
lung-disease	2153	cardiovascular
lung-disease	2155	cardiovascular
lung-disease	2162	cardiovascular
lung-disease	2244	cardiovascular
lung-disease	2950	cardiovascular
lung-disease	2952	cardiovascular
lung-disease	3105	cardiovascular
lung-disease	3106	cardiovascular
lung-disease	3115	cardiovascular
lung-disease	3119	cardiovascular
lung-disease	3123	cardiovascular
lung-disease	3458	cardiovascular
lung-disease	3552	cardiovascular
lung-disease	3553	cardiovascular
lung-disease	3554	cardiovascular
lung-disease	3557	cardiovascular
lung-disease	3558	cardiovascular
lung-disease	3565	cardiovascular
lung-disease	3569	cardiovascular
lung-disease	3586	cardiovascular
lung-disease	3592	cardiovascular
lung-disease	3606	cardiovascular
lung-disease	3717	cardiovascular
lung-disease	4049	cardiovascular
lung-disease	4524	cardiovascular
lung-disease	4846	cardiovascular
lung-disease	5054	cardiovascular
lung-disease	5740	cardiovascular
lung-disease	6439	cardiovascular
lung-disease	6440	cardiovascular
lung-disease	6441	cardiovascular
lung-disease	6532	cardiovascular
lung-disease	6648	cardiovascular
lung-disease	6872	cardiovascular
lung-disease	7040	cardiovascular
lung-disease	7042	cardiovascular
lung-disease	7043	cardiovascular
lung-disease	7078	cardiovascular
lung-disease	7099	cardiovascular
lung-disease	7124	cardiovascular
lung-disease	7133	cardiovascular
lung-disease	8809	cardiovascular
lung-disease	54106	cardiovascular
lung-disease	59272	cardiovascular
lung-disease	653509	cardiovascular
lung-disease	729238	cardiovascular
microvascular-function	231	cardiovascular
microvascular-function	6872	cardiovascular
microvascular-function	11132	cardiovascular
mitral-valve-prolapse.	183	cardiovascular
mitral-valve-prolapse.	185	cardiovascular
mitral-valve-prolapse.	1281	cardiovascular
mitral-valve-prolapse.	2200	cardiovascular
mitral-valve-prolapse.	3339	cardiovascular
mitral-valve-prolapse.	5328	cardiovascular
mitral-valve-prolapse.	7253	cardiovascular
myocardial-infarction	2	cardiovascular
myocardial-infarction	19	cardiovascular
myocardial-infarction	28	cardiovascular
myocardial-infarction	118	cardiovascular
myocardial-infarction	151	cardiovascular
myocardial-infarction	153	cardiovascular
myocardial-infarction	154	cardiovascular
myocardial-infarction	177	cardiovascular
myocardial-infarction	183	cardiovascular
myocardial-infarction	185	cardiovascular
myocardial-infarction	186	cardiovascular
myocardial-infarction	217	cardiovascular
myocardial-infarction	240	cardiovascular
myocardial-infarction	241	cardiovascular
myocardial-infarction	270	cardiovascular
myocardial-infarction	308	cardiovascular
myocardial-infarction	335	cardiovascular
myocardial-infarction	337	cardiovascular
myocardial-infarction	338	cardiovascular
myocardial-infarction	345	cardiovascular
myocardial-infarction	348	cardiovascular
myocardial-infarction	383	cardiovascular
myocardial-infarction	545	cardiovascular
myocardial-infarction	624	cardiovascular
myocardial-infarction	671	cardiovascular
myocardial-infarction	721	cardiovascular
myocardial-infarction	834	cardiovascular
myocardial-infarction	846	cardiovascular
myocardial-infarction	875	cardiovascular
